genome	hoc	gene_count
lancer_chrND	HOC008249	1
lancer_chrND	HOC009473	1
lancer_chrND	HOC010400	1
lancer_chrND	HOC010694	1
lancer_chrND	HOC011076	1
lancer_chrND	HOC011644	1
lancer_chrND	HOC012251	1
lancer_chrND	HOC013366	1
lancer_chrND	HOC013787	1
lancer_chrND	HOC016423	1
lancer_chrND	HOC016437	1
lancer_chrND	HOC017870	1
lancer_chrND	HOC023151	8
lancer_chrND	HOC023174	2
lancer_chrND	HOC023424	1
lancer_chrND	HOC023932	1
lancer_chrND	HOC024871	1
lancer_chrND	HOC024995	1
lancer_chrND	HOC027466	1
lancer_chrND	HOC028782	2
lancer_chrND	HOC029522	1
lancer_chrND	HOC030849	1
lancer_chrND	HOC044289	1
lancer_chrND	HOC056659	1
lancer_chrND	HOC060449	1
lancer_chrND	HOC060485	1
lancer_chrND	HOC141748	1
landmark_chrNA	HOC000359	4
landmark_chrNA	HOC000811	5
landmark_chrNA	HOC001177	4
landmark_chrNA	HOC001471	2
landmark_chrNA	HOC001516	2
landmark_chrNA	HOC003999	1
landmark_chrNA	HOC004266	1
landmark_chrNA	HOC005133	1
landmark_chrNA	HOC005252	1
landmark_chrNA	HOC005697	1
landmark_chrNA	HOC005795	1
landmark_chrNA	HOC006000	1
landmark_chrNA	HOC006100	1
landmark_chrNA	HOC006280	1
landmark_chrNA	HOC006786	1
landmark_chrNA	HOC008249	1
landmark_chrNA	HOC009473	1
landmark_chrNA	HOC010400	1
landmark_chrNA	HOC010694	1
landmark_chrNA	HOC011076	1
landmark_chrNA	HOC011644	1
landmark_chrNA	HOC012251	1
landmark_chrNA	HOC013366	1
landmark_chrNA	HOC013787	1
landmark_chrNA	HOC016423	1
landmark_chrNA	HOC016437	1
landmark_chrNA	HOC017870	1
landmark_chrNA	HOC023151	1
landmark_chrNA	HOC023174	1
landmark_chrNA	HOC023293	1
landmark_chrNA	HOC023424	1
landmark_chrNA	HOC024995	1
landmark_chrNA	HOC028782	1
landmark_chrNA	HOC031372	1
landmark_chrNA	HOC042953	1
landmark_chrNA	HOC043271	1
landmark_chrNA	HOC045856	1
landmark_chrNA	HOC045980	1
landmark_chrNA	HOC048900	1
landmark_chrNA	HOC064328	1
landmark_chrNA	HOC075584	1
landmark_chrNB	HOC000359	3
landmark_chrNB	HOC000811	7
landmark_chrNB	HOC001177	4
landmark_chrNB	HOC001471	2
landmark_chrNB	HOC001516	2
landmark_chrNB	HOC003999	1
landmark_chrNB	HOC004266	1
landmark_chrNB	HOC005133	1
landmark_chrNB	HOC005252	1
landmark_chrNB	HOC005697	1
landmark_chrNB	HOC005795	1
landmark_chrNB	HOC006000	1
landmark_chrNB	HOC006100	1
landmark_chrNB	HOC006280	1
landmark_chrNB	HOC006786	1
landmark_chrNB	HOC008249	1
landmark_chrNB	HOC009473	1
landmark_chrNB	HOC010400	1
landmark_chrNB	HOC010694	1
landmark_chrNB	HOC011076	1
landmark_chrNB	HOC011644	1
landmark_chrNB	HOC012251	1
landmark_chrNB	HOC013366	1
landmark_chrNB	HOC013787	1
landmark_chrNB	HOC016423	1
landmark_chrNB	HOC016437	1
landmark_chrNB	HOC017870	1
landmark_chrNB	HOC023151	4
landmark_chrNB	HOC023293	1
landmark_chrNB	HOC023932	1
landmark_chrNB	HOC024995	1
landmark_chrNB	HOC041114	1
landmark_chrNB	HOC043920	1
landmark_chrNB	HOC049241	1
landmark_chrNB	HOC056117	1
landmark_chrNB	HOC059860	1
landmark_chrNB	HOC060036	1
landmark_chrNB	HOC076262	1
landmark_chrNB	HOC081547	1
landmark_chrNB	HOC115321	1
landmark_chrNB	HOC192050	1
landmark_chrND	HOC000359	5
landmark_chrND	HOC000811	4
landmark_chrND	HOC001177	3
landmark_chrND	HOC001471	2
landmark_chrND	HOC001516	2
landmark_chrND	HOC003999	1
landmark_chrND	HOC005133	1
landmark_chrND	HOC005252	1
landmark_chrND	HOC005697	1
landmark_chrND	HOC005795	1
landmark_chrND	HOC006000	1
landmark_chrND	HOC006100	1
landmark_chrND	HOC006280	1
landmark_chrND	HOC006786	1
landmark_chrND	HOC008249	1
landmark_chrND	HOC009473	1
landmark_chrND	HOC010400	1
landmark_chrND	HOC010694	1
landmark_chrND	HOC011076	1
landmark_chrND	HOC011644	1
landmark_chrND	HOC012251	1
landmark_chrND	HOC013366	1
landmark_chrND	HOC013787	1
landmark_chrND	HOC016423	1
landmark_chrND	HOC016437	1
landmark_chrND	HOC017870	1
landmark_chrND	HOC023151	2
landmark_chrND	HOC023174	2
landmark_chrND	HOC023932	1
landmark_chrND	HOC024871	1
landmark_chrND	HOC024995	1
landmark_chrND	HOC027466	1
landmark_chrND	HOC028782	2
landmark_chrND	HOC029522	1
landmark_chrND	HOC030849	1
landmark_chrND	HOC044289	1
landmark_chrND	HOC049103	1
landmark_chrND	HOC056659	1
landmark_chrND	HOC060449	1
landmark_chrND	HOC060485	1
lo7_chrNR	HOC000359	5
lo7_chrNR	HOC000811	5
lo7_chrNR	HOC001177	2
lo7_chrNR	HOC001471	2
lo7_chrNR	HOC001516	2
lo7_chrNR	HOC003999	1
lo7_chrNR	HOC004266	1
lo7_chrNR	HOC005133	1
lo7_chrNR	HOC005252	1
lo7_chrNR	HOC005697	1
lo7_chrNR	HOC005795	1
lo7_chrNR	HOC006000	1
lo7_chrNR	HOC006100	1
lo7_chrNR	HOC006280	1
lo7_chrNR	HOC006786	1
lo7_chrNR	HOC008249	1
lo7_chrNR	HOC009473	1
lo7_chrNR	HOC010400	1
lo7_chrNR	HOC010694	1
lo7_chrNR	HOC011644	1
lo7_chrNR	HOC012251	1
lo7_chrNR	HOC013366	1
lo7_chrNR	HOC013787	1
lo7_chrNR	HOC016423	1
lo7_chrNR	HOC016437	1
lo7_chrNR	HOC017870	1
lo7_chrNR	HOC023293	1
lo7_chrNR	HOC023424	1
lo7_chrNR	HOC023932	1
lo7_chrNR	HOC148163	1
lo7_chrNR	HOC150933	1
lo7_chrNR	HOC154119	1
lo7_chrNR	HOC284006	1
mace_chrNA	HOC000359	5
mace_chrNA	HOC000811	4
mace_chrNA	HOC001177	4
mace_chrNA	HOC001471	2
mace_chrNA	HOC001516	2
mace_chrNA	HOC003999	1
mace_chrNA	HOC004266	1
mace_chrNA	HOC005133	1
mace_chrNA	HOC005252	1
mace_chrNA	HOC005697	1
mace_chrNA	HOC005795	1
mace_chrNA	HOC006000	1
mace_chrNA	HOC006100	1
mace_chrNA	HOC006280	1
mace_chrNA	HOC006786	1
mace_chrNA	HOC008249	1
mace_chrNA	HOC009473	1
mace_chrNA	HOC010400	1
mace_chrNA	HOC010694	1
mace_chrNA	HOC011076	1
mace_chrNA	HOC011644	1
mace_chrNA	HOC012251	1
mace_chrNA	HOC013366	1
mace_chrNA	HOC013787	1
mace_chrNA	HOC016423	1
mace_chrNA	HOC016437	1
mace_chrNA	HOC017870	1
mace_chrNA	HOC023151	1
mace_chrNA	HOC023174	1
mace_chrNA	HOC023293	1
mace_chrNA	HOC023424	1
mace_chrNA	HOC024995	1
mace_chrNA	HOC028782	1
mace_chrNA	HOC030518	1
mace_chrNA	HOC031372	1
mace_chrNA	HOC042953	1
mace_chrNA	HOC043271	1
mace_chrNA	HOC045856	1
mace_chrNA	HOC045980	1
mace_chrNA	HOC075584	1
mace_chrNA	HOC112974	1
mace_chrNB	HOC000359	4
mace_chrNB	HOC000811	9
mace_chrNB	HOC001177	4
mace_chrNB	HOC001471	2
mace_chrNB	HOC001516	2
mace_chrNB	HOC003999	1
mace_chrNB	HOC004266	1
mace_chrNB	HOC005133	1
mace_chrNB	HOC005252	1
mace_chrNB	HOC005697	1
mace_chrNB	HOC005795	1
mace_chrNB	HOC006000	1
mace_chrNB	HOC006100	1
mace_chrNB	HOC006280	1
mace_chrNB	HOC006786	1
mace_chrNB	HOC008249	1
mace_chrNB	HOC009473	1
mace_chrNB	HOC010400	1
mace_chrNB	HOC010694	1
mace_chrNB	HOC011076	1
mace_chrNB	HOC011644	1
mace_chrNB	HOC012251	1
mace_chrNB	HOC013366	1
mace_chrNB	HOC013787	1
mace_chrNB	HOC016423	1
mace_chrNB	HOC016437	1
mace_chrNB	HOC017870	1
mace_chrNB	HOC023151	7
mace_chrNB	HOC023293	1
mace_chrNB	HOC023424	1
mace_chrNB	HOC023932	1
mace_chrNB	HOC024995	1
mace_chrNB	HOC028147	1
mace_chrNB	HOC041114	1
mace_chrNB	HOC043920	1
mace_chrNB	HOC049241	1
mace_chrNB	HOC056117	1
mace_chrNB	HOC076262	1
mace_chrNB	HOC081547	1
mace_chrNB	HOC081568	1
mace_chrNB	HOC192072	1
mace_chrND	HOC000359	5
mace_chrND	HOC000811	4
mace_chrND	HOC001177	3
mace_chrND	HOC001471	2
mace_chrND	HOC001516	2
mace_chrND	HOC003999	1
mace_chrND	HOC004266	1
mace_chrND	HOC005133	1
mace_chrND	HOC005252	1
mace_chrND	HOC005697	1
mace_chrND	HOC005795	1
mace_chrND	HOC006000	1
mace_chrND	HOC006100	1
mace_chrND	HOC006280	1
mace_chrND	HOC006786	1
mace_chrND	HOC008249	1
mace_chrND	HOC009473	1
mace_chrND	HOC010400	1
mace_chrND	HOC010694	1
mace_chrND	HOC011076	1
mace_chrND	HOC011644	1
mace_chrND	HOC012251	1
mace_chrND	HOC013366	1
mace_chrND	HOC013787	1
mace_chrND	HOC016423	1
mace_chrND	HOC016437	1
mace_chrND	HOC017870	1
mace_chrND	HOC023151	2
mace_chrND	HOC023174	2
mace_chrND	HOC023932	1
mace_chrND	HOC024871	1
mace_chrND	HOC024995	1
mace_chrND	HOC027466	1
mace_chrND	HOC029522	1
mace_chrND	HOC030849	1
mace_chrND	HOC044289	1
mace_chrND	HOC049103	1
mace_chrND	HOC056659	1
mace_chrND	HOC060449	1
mace_chrND	HOC060485	1
mace_chrND	HOC093644	1
maize_N	HOC000359	2
maize_N	HOC001471	1
maize_N	HOC001516	2
maize_N	HOC003999	3
maize_N	HOC004266	2
maize_N	HOC005133	1
maize_N	HOC005252	1
maize_N	HOC005697	1
maize_N	HOC005795	1
maize_N	HOC006000	1
maize_N	HOC006100	1
maize_N	HOC006280	1
maize_N	HOC006786	1
maize_N	HOC008249	1
maize_N	HOC009473	1
maize_N	HOC010400	2
maize_N	HOC010694	1
maize_N	HOC013366	1
maize_N	HOC027466	1
maize_N	HOC040581	2
maize_N	HOC040657	2
maize_N	HOC048344	2
maize_N	HOC050462	1
maize_N	HOC051089	1
maize_N	HOC055591	1
maize_N	HOC061505	1
maize_N	HOC062923	1
maize_N	HOC070715	1
maize_N	HOC071241	1
maize_N	HOC071600	1
maize_N	HOC072236	1
maize_N	HOC072985	1
maize_N	HOC073888	1
maize_N	HOC074765	1
maize_N	HOC075477	1
maize_N	HOC075524	1
maize_N	HOC079328	1
maize_N	HOC079654	1
maize_N	HOC080042	1
maize_N	HOC084627	1
maize_N	HOC090996	1
maize_N	HOC091215	1
maize_N	HOC099522	1
maize_N	HOC129544	1
maize_N	HOC129931	1
maize_N	HOC130305	1
maize_N	HOC130667	1
maize_N	HOC130762	1
maize_N	HOC130831	1
maize_N	HOC169558	1
maize_N	HOC169579	1
maize_N	HOC169615	1
maize_N	HOC426313	1
maize_N	HOC426533	1
maize_N	HOC427953	1
maize_N	HOC428244	1
maize_N	HOC428956	1
maize_N	HOC429127	1
maize_N	HOC429328	1
maize_N	HOC430463	1
maize_N	HOC430960	1
maize_N	HOC430976	1
maize_N	HOC431134	1
maize_N	HOC431173	1
maize_N	HOC431297	1
maize_N	HOC431391	1
maize_N	HOC431907	1
maize_N	HOC432762	1
maize_N	HOC433398	1
maize_N	HOC433722	1
maize_N	HOC433887	1
maize_N	HOC433949	1
maize_N	HOC434350	1
maize_N	HOC434414	1
mattis_chrNA	HOC000359	5
mattis_chrNA	HOC000811	5
mattis_chrNA	HOC001177	5
mattis_chrNA	HOC001471	2
mattis_chrNA	HOC001516	2
mattis_chrNA	HOC003999	1
mattis_chrNA	HOC004266	1
mattis_chrNA	HOC005133	1
mattis_chrNA	HOC005252	1
mattis_chrNA	HOC005697	1
mattis_chrNA	HOC005795	1
mattis_chrNA	HOC006000	1
mattis_chrNA	HOC006100	1
mattis_chrNA	HOC006280	1
mattis_chrNA	HOC006786	1
mattis_chrNA	HOC008249	1
mattis_chrNA	HOC009473	1
mattis_chrNA	HOC010400	1
mattis_chrNA	HOC010694	1
mattis_chrNA	HOC011076	1
mattis_chrNA	HOC011644	1
mattis_chrNA	HOC012251	1
mattis_chrNA	HOC013366	1
mattis_chrNA	HOC013787	1
mattis_chrNA	HOC016423	1
mattis_chrNA	HOC016437	1
mattis_chrNA	HOC017870	1
mattis_chrNA	HOC023151	1
mattis_chrNA	HOC023174	1
mattis_chrNA	HOC023293	1
mattis_chrNA	HOC023424	1
mattis_chrNA	HOC024995	1
mattis_chrNA	HOC028782	1
mattis_chrNA	HOC031372	1
mattis_chrNA	HOC042953	1
mattis_chrNA	HOC043271	1
mattis_chrNA	HOC045856	1
mattis_chrNA	HOC045980	1
mattis_chrNA	HOC048900	1
mattis_chrNB	HOC000359	5
mattis_chrNB	HOC000811	9
mattis_chrNB	HOC001177	3
mattis_chrNB	HOC001471	2
mattis_chrNB	HOC001516	2
mattis_chrNB	HOC003999	1
mattis_chrNB	HOC004266	1
mattis_chrNB	HOC005133	1
mattis_chrNB	HOC005252	1
mattis_chrNB	HOC005697	1
mattis_chrNB	HOC005795	1
mattis_chrNB	HOC006000	1
mattis_chrNB	HOC006100	1
mattis_chrNB	HOC006280	1
mattis_chrNB	HOC006786	1
mattis_chrNB	HOC008249	1
mattis_chrNB	HOC009473	1
mattis_chrNB	HOC010400	1
mattis_chrNB	HOC010694	1
mattis_chrNB	HOC011076	1
mattis_chrNB	HOC011644	1
mattis_chrNB	HOC012251	1
mattis_chrNB	HOC013366	1
mattis_chrNB	HOC013787	1
mattis_chrNB	HOC016423	1
mattis_chrNB	HOC016437	1
mattis_chrNB	HOC017870	1
mattis_chrNB	HOC023151	6
mattis_chrNB	HOC023293	1
mattis_chrNB	HOC023424	1
mattis_chrNB	HOC023932	1
mattis_chrNB	HOC041114	1
mattis_chrNB	HOC043920	1
mattis_chrNB	HOC049241	1
mattis_chrNB	HOC056117	1
mattis_chrNB	HOC059860	1
mattis_chrNB	HOC060036	1
mattis_chrNB	HOC081547	1
mattis_chrNB	HOC081568	1
mattis_chrNB	HOC115434	1
mattis_chrND	HOC000359	5
mattis_chrND	HOC000811	4
mattis_chrND	HOC001177	3
mattis_chrND	HOC001471	2
mattis_chrND	HOC001516	2
mattis_chrND	HOC003999	1
mattis_chrND	HOC004266	1
mattis_chrND	HOC005133	1
mattis_chrND	HOC005252	1
mattis_chrND	HOC005697	1
mattis_chrND	HOC005795	1
mattis_chrND	HOC006000	1
mattis_chrND	HOC006100	1
mattis_chrND	HOC006280	1
mattis_chrND	HOC006786	1
mattis_chrND	HOC008249	1
mattis_chrND	HOC009473	1
mattis_chrND	HOC010400	1
mattis_chrND	HOC010694	1
mattis_chrND	HOC011076	1
mattis_chrND	HOC011644	1
mattis_chrND	HOC012251	1
mattis_chrND	HOC013366	1
mattis_chrND	HOC013787	1
mattis_chrND	HOC016423	1
mattis_chrND	HOC016437	1
mattis_chrND	HOC017870	1
mattis_chrND	HOC023151	2
mattis_chrND	HOC023174	2
mattis_chrND	HOC023424	1
mattis_chrND	HOC023932	1
mattis_chrND	HOC024871	1
mattis_chrND	HOC024995	1
mattis_chrND	HOC027466	1
mattis_chrND	HOC028782	1
mattis_chrND	HOC029522	1
mattis_chrND	HOC030849	1
mattis_chrND	HOC044289	1
mattis_chrND	HOC049103	1
mattis_chrND	HOC056659	1
mattis_chrND	HOC060449	1
mattis_chrND	HOC060485	1
mattis_chrND	HOC206768	1
mo17_chrN	HOC000359	2
mo17_chrN	HOC001471	1
mo17_chrN	HOC001516	2
mo17_chrN	HOC003999	2
mo17_chrN	HOC004266	2
mo17_chrN	HOC005133	1
mo17_chrN	HOC005252	1
mo17_chrN	HOC005697	1
mo17_chrN	HOC005795	1
mo17_chrN	HOC006000	1
mo17_chrN	HOC006100	1
mo17_chrN	HOC006280	1
mo17_chrN	HOC006786	1
mo17_chrN	HOC008249	2
mo17_chrN	HOC009473	1
mo17_chrN	HOC010400	2
mo17_chrN	HOC013366	1
mo17_chrN	HOC040581	1
mo17_chrN	HOC040657	2
mo17_chrN	HOC041236	1
mo17_chrN	HOC048344	2
mo17_chrN	HOC050462	1
mo17_chrN	HOC051089	2
mo17_chrN	HOC055591	1
mo17_chrN	HOC061505	1
mo17_chrN	HOC062923	1
mo17_chrN	HOC070715	1
mo17_chrN	HOC071241	1
mo17_chrN	HOC071600	1
mo17_chrN	HOC072236	1
mo17_chrN	HOC072985	1
mo17_chrN	HOC073888	1
mo17_chrN	HOC074765	1
mo17_chrN	HOC075524	1
mo17_chrN	HOC079328	1
mo17_chrN	HOC080506	1
mo17_chrN	HOC091491	1
mo17_chrN	HOC130667	1
mo17_chrN	HOC130999	1
mo17_chrN	HOC177706	1
mo17_chrN	HOC461837	1
mo17_chrN	HOC462264	1
mo17_chrN	HOC462730	2
mo17_chrN	HOC463510	1
mo17_chrN	HOC463989	1
mo17_chrN	HOC465300	1
mo17_chrN	HOC465475	1
norin61_chrNA	HOC000359	5
norin61_chrNA	HOC000811	4
norin61_chrNA	HOC001177	5
norin61_chrNA	HOC001471	2
norin61_chrNA	HOC001516	2
norin61_chrNA	HOC003999	1
norin61_chrNA	HOC004266	1
norin61_chrNA	HOC005133	1
norin61_chrNA	HOC005252	1
norin61_chrNA	HOC005697	1
norin61_chrNA	HOC005795	1
norin61_chrNA	HOC006000	1
norin61_chrNA	HOC006100	1
norin61_chrNA	HOC006280	1
norin61_chrNA	HOC006786	1
norin61_chrNA	HOC008249	1
norin61_chrNA	HOC009473	1
norin61_chrNA	HOC010400	1
norin61_chrNA	HOC010694	1
norin61_chrNA	HOC011076	1
norin61_chrNA	HOC011644	1
norin61_chrNA	HOC012251	1
norin61_chrNA	HOC013366	1
norin61_chrNA	HOC013787	1
norin61_chrNA	HOC016423	1
norin61_chrNA	HOC016437	1
norin61_chrNA	HOC017870	1
norin61_chrNA	HOC023151	1
norin61_chrNA	HOC023174	1
norin61_chrNA	HOC023293	1
norin61_chrNA	HOC023424	1
norin61_chrNA	HOC024995	1
norin61_chrNA	HOC031372	1
norin61_chrNA	HOC042953	1
norin61_chrNA	HOC043271	1
norin61_chrNA	HOC045856	1
norin61_chrNA	HOC045980	1
norin61_chrNA	HOC048900	1
norin61_chrNA	HOC184114	1
norin61_chrNB	HOC000359	4
norin61_chrNB	HOC000811	6
norin61_chrNB	HOC001177	3
norin61_chrNB	HOC001471	2
norin61_chrNB	HOC001516	2
norin61_chrNB	HOC003999	1
norin61_chrNB	HOC004266	2
norin61_chrNB	HOC005133	1
norin61_chrNB	HOC005252	1
norin61_chrNB	HOC005697	1
norin61_chrNB	HOC005795	1
norin61_chrNB	HOC006000	1
norin61_chrNB	HOC006100	1
norin61_chrNB	HOC006280	1
norin61_chrNB	HOC006786	1
norin61_chrNB	HOC008249	1
norin61_chrNB	HOC009473	1
norin61_chrNB	HOC010400	1
norin61_chrNB	HOC010694	1
norin61_chrNB	HOC011076	1
norin61_chrNB	HOC011644	1
norin61_chrNB	HOC012251	1
norin61_chrNB	HOC013366	1
norin61_chrNB	HOC013787	1
norin61_chrNB	HOC016423	1
norin61_chrNB	HOC016437	1
norin61_chrNB	HOC017870	1
norin61_chrNB	HOC023151	7
norin61_chrNB	HOC023293	1
norin61_chrNB	HOC023424	1
norin61_chrNB	HOC023932	1
norin61_chrNB	HOC024871	1
norin61_chrNB	HOC024995	1
norin61_chrNB	HOC041114	1
norin61_chrNB	HOC043920	2
norin61_chrNB	HOC049241	1
norin61_chrNB	HOC056117	1
norin61_chrNB	HOC059860	1
norin61_chrNB	HOC060036	1
norin61_chrNB	HOC081547	1
norin61_chrNB	HOC138642	1
norin61_chrNB	HOC139768	1
norin61_chrND	HOC000359	5
norin61_chrND	HOC000811	4
norin61_chrND	HOC001177	3
norin61_chrND	HOC001471	2
norin61_chrND	HOC001516	1
norin61_chrND	HOC003999	1
norin61_chrND	HOC004266	1
norin61_chrND	HOC005133	1
norin61_chrND	HOC005252	1
norin61_chrND	HOC005697	1
norin61_chrND	HOC005795	1
norin61_chrND	HOC006000	1
norin61_chrND	HOC006100	1
norin61_chrND	HOC006280	1
norin61_chrND	HOC006786	1
norin61_chrND	HOC008249	1
norin61_chrND	HOC009473	1
norin61_chrND	HOC010400	1
norin61_chrND	HOC010694	1
norin61_chrND	HOC011076	1
norin61_chrND	HOC011644	1
norin61_chrND	HOC012251	1
norin61_chrND	HOC013366	1
norin61_chrND	HOC013787	1
norin61_chrND	HOC016423	1
norin61_chrND	HOC016437	1
norin61_chrND	HOC017870	1
norin61_chrND	HOC023151	2
norin61_chrND	HOC023174	2
norin61_chrND	HOC023932	1
norin61_chrND	HOC024871	1
norin61_chrND	HOC024995	1
norin61_chrND	HOC027466	1
norin61_chrND	HOC028782	2
norin61_chrND	HOC029522	1
norin61_chrND	HOC030849	1
norin61_chrND	HOC044289	1
norin61_chrND	HOC049103	1
norin61_chrND	HOC056659	1
norin61_chrND	HOC060449	1
norin61_chrND	HOC060485	1
norin61_chrND	HOC093644	1
oat_chrN	HOC000359	3
oat_chrN	HOC001471	2
oat_chrN	HOC001516	2
oat_chrN	HOC003999	3
oat_chrN	HOC004266	1
oat_chrN	HOC005133	1
oat_chrN	HOC005252	1
oat_chrN	HOC005697	1
oat_chrN	HOC005795	1
oat_chrN	HOC006000	1
oat_chrN	HOC006100	1
oat_chrN	HOC006280	1
oat_chrN	HOC006786	1
oat_chrN	HOC008249	1
oat_chrN	HOC009473	1
oat_chrN	HOC010400	1
oat_chrN	HOC010694	1
oat_chrN	HOC011076	1
oat_chrN	HOC011644	1
oat_chrN	HOC012251	1
oat_chrN	HOC013366	1
oat_chrN	HOC013787	1
oat_chrN	HOC016423	1
oat_chrN	HOC017870	1
oat_chrN	HOC027466	1
oat_chrN	HOC038613	1
oat_chrN	HOC054011	1
oat_chrN	HOC054324	1
oat_chrN	HOC057958	1
oat_chrN	HOC061505	1
oat_chrN	HOC086357	1
oat_chrN	HOC154538	1
oat_chrN	HOC358360	2
oat_chrN	HOC359152	1
oat_chrN	HOC362150	1
oat_chrN	HOC362850	1
oat_chrN	HOC363189	1
oat_chrN	HOC364236	1
oat_chrN	HOC364460	1
oat_chrN	HOC364770	1
oat_chrN	HOC365189	1
oat_chrN	HOC365693	1
oat_chrN	HOC366754	1
oat_chrN	HOC367701	1
oat_chrN	HOC367901	1
oat_chrN	HOC367932	1
oat_chrN	HOC367957	1
oat_chrN	HOC368362	1
oat_chrN	HOC368674	1
oat_chrN	HOC368699	1
oat_chrN	HOC369353	1
oat_chrN	HOC371081	1
oh43_chrN	HOC000359	2
oh43_chrN	HOC001471	1
oh43_chrN	HOC001516	2
oh43_chrN	HOC003999	3
oh43_chrN	HOC004266	2
oh43_chrN	HOC005133	1
oh43_chrN	HOC005252	1
oh43_chrN	HOC005697	1
oh43_chrN	HOC005795	1
oh43_chrN	HOC006000	1
oh43_chrN	HOC006100	1
oh43_chrN	HOC006280	1
oh43_chrN	HOC006786	1
oh43_chrN	HOC008249	1
oh43_chrN	HOC009473	1
oh43_chrN	HOC010400	2
oh43_chrN	HOC013366	1
oh43_chrN	HOC027466	1
oh43_chrN	HOC040581	2
oh43_chrN	HOC040657	2
oh43_chrN	HOC048344	1
oh43_chrN	HOC050462	1
oh43_chrN	HOC051089	1
oh43_chrN	HOC055591	1
oh43_chrN	HOC061505	1
oh43_chrN	HOC062923	1
oh43_chrN	HOC070715	1
oh43_chrN	HOC071241	1
oh43_chrN	HOC071600	1
oh43_chrN	HOC072236	1
oh43_chrN	HOC072985	1
oh43_chrN	HOC073888	1
oh43_chrN	HOC074765	1
oh43_chrN	HOC075477	1
oh43_chrN	HOC075524	1
oh43_chrN	HOC079328	1
oh43_chrN	HOC079654	1
oh43_chrN	HOC080042	1
oh43_chrN	HOC080506	1
oh43_chrN	HOC091215	1
oh43_chrN	HOC091491	1
oh43_chrN	HOC100379	1
oh43_chrN	HOC129544	1
oh43_chrN	HOC130667	1
oh43_chrN	HOC178233	1
oh43_chrN	HOC465747	1
oh43_chrN	HOC466629	1
oh43_chrN	HOC467662	1
oh43_chrN	HOC467692	1
oh43_chrN	HOC468915	1
oh43_chrN	HOC468943	1
oh43_chrN	HOC469310	1
oh43_chrN	HOC469822	1
oh43_chrN	HOC470158	1
ph207_chrN	HOC000359	2
ph207_chrN	HOC001471	1
ph207_chrN	HOC001516	2
ph207_chrN	HOC003999	1
ph207_chrN	HOC004266	2
ph207_chrN	HOC005133	1
ph207_chrN	HOC005252	1
ph207_chrN	HOC005697	1
ph207_chrN	HOC005795	1
ph207_chrN	HOC006000	1
ph207_chrN	HOC006100	1
ph207_chrN	HOC006280	1
ph207_chrN	HOC006786	1
ph207_chrN	HOC008249	1
ph207_chrN	HOC009473	1
ph207_chrN	HOC010400	1
ph207_chrN	HOC040581	2
ph207_chrN	HOC040657	2
ph207_chrN	HOC048344	2
ph207_chrN	HOC050462	1
ph207_chrN	HOC051089	1
ph207_chrN	HOC055591	1
ph207_chrN	HOC061505	1
ph207_chrN	HOC062923	1
ph207_chrN	HOC070715	1
ph207_chrN	HOC071241	1
ph207_chrN	HOC071600	1
ph207_chrN	HOC072236	1
ph207_chrN	HOC072985	1
ph207_chrN	HOC073888	1
ph207_chrN	HOC074765	1
ph207_chrN	HOC075232	2
ph207_chrN	HOC075477	1
ph207_chrN	HOC079654	1
ph207_chrN	HOC080506	1
ph207_chrN	HOC084627	1
ph207_chrN	HOC091215	1
ph207_chrN	HOC091491	1
ph207_chrN	HOC091687	1
ph207_chrN	HOC099648	1
ph207_chrN	HOC100379	1
ph207_chrN	HOC111357	1
ph207_chrN	HOC132403	1
ph207_chrN	HOC169615	1
ph207_chrN	HOC169929	1
ph207_chrN	HOC176750	1
ph207_chrN	HOC178233	1
ph207_chrN	HOC178493	1
ph207_chrN	HOC178583	1
ph207_chrN	HOC477030	1
ph207_chrN	HOC478603	1
ph207_chrN	HOC478914	1
ph207_chrN	HOC479137	1
ph207_chrN	HOC479970	1
ph207_chrN	HOC480025	1
ph207_chrN	HOC480039	1
ph207_chrN	HOC480066	1
renan_chrNA	HOC000359	4
renan_chrNA	HOC000811	5
renan_chrNA	HOC001177	1
renan_chrNA	HOC001471	2
renan_chrNA	HOC001516	2
renan_chrNA	HOC003999	1
renan_chrNA	HOC004266	2
renan_chrNA	HOC005133	1
renan_chrNA	HOC005252	1
renan_chrNA	HOC005697	1
renan_chrNA	HOC005795	1
renan_chrNA	HOC006000	1
renan_chrNA	HOC006100	1
renan_chrNA	HOC006280	1
renan_chrNA	HOC006786	1
renan_chrNA	HOC008249	1
renan_chrNA	HOC009473	1
renan_chrNA	HOC010400	1
renan_chrNA	HOC010694	1
renan_chrNA	HOC011076	1
renan_chrNA	HOC011644	1
renan_chrNA	HOC012251	1
renan_chrNA	HOC013366	1
renan_chrNA	HOC013787	1
renan_chrNA	HOC016423	1
renan_chrNA	HOC016437	1
renan_chrNA	HOC017870	1
renan_chrNA	HOC023151	1
renan_chrNA	HOC023174	1
renan_chrNA	HOC023293	1
renan_chrNA	HOC023424	1
renan_chrNA	HOC031372	1
renan_chrNA	HOC042953	1
renan_chrNA	HOC043271	1
renan_chrNA	HOC045856	1
renan_chrNA	HOC045980	1
renan_chrNA	HOC048900	1
renan_chrNA	HOC189916	1
renan_chrNA	HOC190637	1
renan_chrNA	HOC191120	1
renan_chrNB	HOC000359	5
renan_chrNB	HOC000811	3
